CustomerID,FullName,Region,TotalOrders,TotalRevenue,TotalRevenuePerRegion,TotalOrdersPerRegion,AverageOrderValue,TotalQuantityPurchased,TotalProductsPurchased,FirstPurchaseDate,LastPurchaseDate,CustomerLifespanMonths,AverageMonthlySpend,CustomerSegment
29964,Anita Lucerne,Canada,4,141941.64772500005,16355770.454862092,4067,35485.41,239,33,2013-07-31,2014-05-01,10,14194.16,VIP
30044,Gary Suess,United Kingdom,4,141834.27020800003,7670721.035475045,3219,35458.57,676,54,2012-06-30,2013-03-30,9,15759.36,VIP
30056,Clarence Tatman,Southwest,4,140874.51399999994,24184609.600810263,6224,35218.63,86,15,2011-07-01,2012-03-30,8,17609.31,VIP
29492,Jay Adams,Central,6,140130.8409,7909009.005872,385,23355.14,382,53,2012-10-30,2014-05-01,19,7375.31,VIP
29842,Mike Hines,Southwest,10,138868.2962000001,24184609.600810263,6224,13886.83,266,47,2011-08-01,2014-05-01,33,4208.13,VIP
29742,Twanna Evans,Northwest,4,138840.8436,16084942.547585148,4594,34710.21,161,22,2011-07-01,2012-03-30,8,17355.11,VIP
29937,Marjorie Lee,Southwest,4,138416.14778700002,24184609.600810263,6224,34604.04,623,54,2012-05-30,2013-02-28,9,15379.57,VIP
29749,Hanying Feng,Southeast,4,137715.8538,7879655.072151,486,34428.96,366,35,2011-07-01,2012-03-30,8,17214.48,VIP
29899,Kendall Keil,France,4,132838.36800000002,7251555.646926051,2672,33209.59,228,30,2013-06-30,2014-03-31,9,14759.82,VIP
29552,John Bennetts,Germany,4,132143.706317,4915407.595885038,2623,33035.93,592,60,2013-07-31,2014-05-01,10,13214.37,VIP
30096,Mary Vaca,Northeast,9,131724.318692,6939374.481004997,352,14636.04,249,35,2011-08-31,2014-03-01,31,4249.17,VIP
29748,Geri Farrell,Southwest,4,131600.93539999993,24184609.600810263,6224,32900.23,95,15,2011-08-01,2012-04-30,8,16450.12,VIP
29484,Gustavo Achong,Southeast,7,131102.982305,7879655.072151,486,18729.0,448,45,2011-08-01,2013-04-30,20,6555.15,VIP
29953,Joseph Lique,Northwest,4,130949.09453100007,16084942.547585148,4594,32737.27,692,57,2012-06-30,2013-03-30,9,14549.9,VIP
29500,Anna Albright,Southeast,7,130597.77624899993,7879655.072151,486,18656.83,304,43,2012-05-30,2014-03-01,22,5936.26,VIP
29911,Tim Kim,Canada,4,128376.10955000001,16355770.454862092,4067,32094.03,492,44,2013-06-30,2014-03-31,9,14264.01,VIP
29551,Mason Bendixen,Northeast,4,126693.2422000001,6939374.481004997,352,31673.31,490,62,2013-07-31,2014-05-01,10,12669.32,VIP
29918,Kirk King,Canada,4,125793.799224,16355770.454862092,4067,31448.45,296,44,2013-06-30,2014-03-31,9,13977.09,VIP
29510,Cecil Allison,Canada,4,125357.03945600004,16355770.454862092,4067,31339.26,371,30,2011-07-01,2012-03-30,8,15669.63,VIP
30009,Tosh Meston,Northeast,8,124961.22830000003,6939374.481004997,352,15620.15,377,39,2012-06-30,2014-03-31,21,5950.53,VIP
29642,Elizabeth Catalano,Southeast,9,122360.66452500001,7879655.072151,486,13595.63,108,23,2011-08-01,2014-05-01,33,3707.9,VIP
29817,Doris Hartwig,Southeast,4,120639.54330000002,7879655.072151,486,30159.89,526,52,2013-06-30,2014-03-31,9,13404.39,VIP
29685,Pamela Cox,Southeast,12,120347.32355,7879655.072151,486,10028.94,214,30,2011-08-01,2014-05-01,33,3646.89,VIP
29922,Pamala Kotc,United Kingdom,4,117491.42478299994,7670721.035475045,3219,29372.86,328,47,2013-07-31,2014-05-01,10,11749.14,VIP
30082,Anna Townsend,Germany,4,117328.45609200005,4915407.595885038,2623,29332.11,513,62,2013-07-31,2014-05-01,10,11732.85,VIP
29894,John Kane,Germany,4,116553.24000000002,4915407.595885038,2623,29138.31,216,37,2013-05-30,2014-03-01,10,11655.32,VIP
29595,Bridget Browqett,Australia,4,116300.94727500006,10655335.959317066,6843,29075.24,198,45,2013-05-30,2014-03-01,10,11630.09,VIP
29931,Eric Lang,Northwest,4,115533.27592500008,16084942.547585148,4594,28883.32,192,42,2013-07-31,2014-05-01,10,11553.33,VIP
30092,Gracia Tuell,Australia,4,115085.63524200006,10655335.959317066,6843,28771.41,391,56,2013-07-31,2014-05-01,10,11508.56,VIP
29739,Mark Erickson,Southwest,4,114294.42890799999,24184609.600810263,6224,28573.61,288,36,2012-07-31,2013-04-30,9,12699.38,VIP
29907,Karan Khanna,Northwest,4,112900.24787600011,16084942.547585148,4594,28225.06,470,59,2013-06-30,2014-03-31,9,12544.47,VIP
29485,Catherine Abel,Southwest,4,112888.66640000007,24184609.600810263,6224,28222.17,499,58,2013-07-31,2014-05-01,10,11288.87,VIP
29534,Jennifer Bales,Southeast,4,112651.9882500001,7879655.072151,486,28163.0,222,49,2013-07-31,2014-05-01,10,11265.2,VIP
29841,Reinout Hillmann,Southeast,4,112448.43097500016,7879655.072151,486,28112.11,205,46,2013-07-31,2014-05-01,10,11244.84,VIP
29699,Alexander Deborde,Canada,4,112263.726792,16355770.454862092,4067,28065.93,623,51,2012-06-30,2013-03-30,9,12473.75,VIP
29810,Jean Handley,Northwest,12,109764.07057499999,16084942.547585148,4594,9147.01,246,40,2011-08-01,2014-05-01,33,3326.18,VIP
30004,Nkenge McLin,Northwest,7,109074.7558,16084942.547585148,4594,15582.11,76,14,2011-07-01,2013-12-31,29,3761.2,VIP
29592,Kevin Browne,Northeast,12,107591.66899900003,6939374.481004997,352,8965.97,494,50,2011-08-01,2014-05-01,33,3260.35,VIP
30063,Vanessa Tench,Southwest,4,107115.33127500003,24184609.600810263,6224,26778.83,188,41,2013-06-30,2014-03-31,9,11901.7,VIP
29820,Mark Hassall,Northeast,4,106971.43432500008,6939374.481004997,352,26742.86,184,39,2013-05-30,2014-03-01,10,10697.14,VIP
30097,Rachel Valdez,Australia,4,106761.08776700005,10655335.959317066,6843,26690.27,431,55,2013-07-31,2014-05-01,10,10676.11,VIP
29823,Jeff Hay,Australia,4,105590.13097500008,10655335.959317066,6843,26397.53,459,52,2013-07-31,2014-05-01,10,10559.01,VIP
29821,Neal Hasty,Australia,4,105520.88157500008,10655335.959317066,6843,26380.22,498,63,2013-07-31,2014-05-01,10,10552.09,VIP
30073,Rossane Thoreson,France,4,105389.10585000007,7251555.646926051,2672,26347.28,176,39,2013-06-30,2014-03-31,9,11709.9,VIP
29776,Barbara German,United Kingdom,4,103282.81522500003,7670721.035475045,3219,25820.7,231,46,2013-05-30,2014-03-01,10,10328.28,VIP
30087,Billy Trent,Canada,4,102230.41185000002,16355770.454862092,4067,25557.6,180,38,2013-07-31,2014-05-01,10,10223.04,VIP
29892,Sandra Kitt,Canada,9,101871.22659999997,16355770.454862092,4067,11319.03,131,37,2011-07-01,2013-09-30,26,3918.12,VIP
30106,Michael Vanderhyde,Southwest,8,101203.58360000006,24184609.600810263,6224,12650.45,243,48,2011-08-01,2013-04-30,20,5060.18,VIP
29846,Douglas Hite,Southeast,12,101000.42480000002,7879655.072151,486,8416.7,181,47,2011-07-01,2014-03-31,32,3156.26,VIP
29531,Cory Booth,Northwest,11,100495.44975800003,16084942.547585148,4594,9135.95,311,27,2011-10-31,2014-05-01,31,3241.79,VIP
29951,Yan Li,France,7,99968.710375,7251555.646926051,2672,14281.24,315,49,2012-07-31,2014-05-01,22,4544.03,VIP
30093,Phyllis Tuffield,Canada,4,98367.41555000009,16355770.454862092,4067,24591.85,434,59,2013-06-30,2014-03-31,9,10929.71,VIP
30005,Nancy McPhearson,United Kingdom,4,97173.423225,7670721.035475045,3219,24293.36,137,19,2013-06-30,2014-03-31,9,10797.05,VIP
29571,Gabriel Bockenkamp,Northwest,12,95321.70199999995,16084942.547585148,4594,7943.48,145,30,2011-07-01,2014-03-31,32,2978.8,VIP
29496,Robert Ahlering,Southwest,4,95228.22420000001,24184609.600810263,6224,23807.06,185,41,2013-07-31,2014-05-01,10,9522.82,VIP
29809,Kerim Hanif,Southwest,8,94534.84185000003,24184609.600810263,6224,11816.86,365,37,2012-07-31,2014-05-01,22,4297.04,VIP
29581,Sara Breer,Northeast,9,94374.00220000003,6939374.481004997,352,10486.0,143,34,2011-08-01,2014-01-29,29,3254.28,VIP
29803,Hattie Haemon,Canada,12,94372.20281799996,16355770.454862092,4067,7864.35,214,32,2011-08-01,2014-05-01,33,2859.76,VIP
29928,Vamsi Kuppa,Canada,4,91879.12395000008,16355770.454862092,4067,22969.78,169,42,2013-06-30,2014-03-31,9,10208.79,VIP
29718,John Donovan,Northeast,8,90764.20810000002,6939374.481004997,352,11345.53,123,32,2011-05-31,2013-02-28,21,4322.11,VIP
29824,Brenda Heaney,Canada,9,88724.62870000004,16355770.454862092,4067,9858.29,160,39,2011-05-31,2014-03-01,34,2609.55,VIP
30026,Scott Mitchell,France,8,88448.92260000003,7251555.646926051,2672,11056.12,207,18,2012-06-30,2014-03-31,21,4211.85,VIP
30100,Jessie Valerio,Southwest,4,88310.81790000002,24184609.600810263,6224,22077.7,174,34,2011-07-01,2012-03-30,8,11038.85,VIP
30091,Lynn Tsoflias,Northeast,8,88245.87270000002,6939374.481004997,352,11030.73,118,33,2011-07-01,2014-03-31,32,2757.68,VIP
29906,Imtiaz Khan,Central,4,87491.35500000005,7909009.005872,385,21872.84,123,30,2011-07-01,2012-03-30,8,10936.42,VIP
29491,Carla Adams,Southeast,4,87270.14859999999,7879655.072151,486,21817.54,88,16,2011-05-31,2012-02-29,9,9696.68,VIP
29883,Barry Johnson,Central,5,87201.31430000004,7909009.005872,385,17440.26,105,26,2011-08-01,2012-07-31,11,7927.39,VIP
29696,Alvaro De Matos Miranda Filho,Southwest,8,86197.09460000005,24184609.600810263,6224,10774.64,127,35,2012-07-31,2014-05-01,22,3918.05,VIP
29815,Lucy Harrington,Southwest,8,86177.84702400006,24184609.600810263,6224,10772.23,299,35,2012-07-31,2014-05-01,22,3917.17,VIP
29981,Kathy Marcovecchio,Northwest,8,85647.43671300009,16084942.547585148,4594,10705.93,339,36,2012-05-30,2014-03-01,22,3893.07,VIP
29773,Orlando Gee,Northwest,4,85177.08120000006,16084942.547585148,4594,21294.27,121,32,2011-07-01,2012-03-30,8,10647.14,VIP
30090,Christie Trujillo,Southwest,4,83457.10890000002,24184609.600810263,6224,20864.28,137,32,2011-08-01,2012-04-30,8,10432.14,VIP
30011,Eric Meyer,Southeast,11,83359.945444,7879655.072151,486,7578.18,338,37,2011-10-01,2014-03-31,29,2874.48,VIP
29784,Jeanie Glenn,Southwest,8,83292.2089,24184609.600810263,6224,10411.53,134,39,2012-06-30,2014-03-31,21,3966.3,VIP
29533,Douglas Baldwin,Central,12,82846.24025000002,7909009.005872,385,6903.85,274,45,2011-05-31,2014-03-01,34,2436.65,VIP
29684,Marlin Coriell,Central,8,82135.57667500003,7909009.005872,385,10266.95,323,33,2012-06-30,2014-03-31,21,3911.22,VIP
29912,Russell King,Southeast,4,81838.60370000004,7879655.072151,486,20459.65,102,25,2011-05-31,2012-02-29,9,9093.18,VIP
29769,Jon Ganio,Central,4,81372.22592499999,7909009.005872,385,20343.06,73,12,2011-08-01,2012-04-30,8,10171.53,VIP
29717,Cindy Dodd,Northwest,7,78538.69189999999,16084942.547585148,4594,11219.81,69,14,2011-07-01,2013-06-30,23,3414.73,VIP
29974,Scott MacDonald,Central,5,77468.5928,7909009.005872,385,15493.72,57,13,2011-05-31,2013-11-30,30,2582.29,VIP
29661,Charles Christensen,Southeast,6,76463.87339999998,7879655.072151,486,12743.98,203,30,2011-05-31,2013-02-28,21,3641.14,VIP
30088,David Trolen,Southeast,4,72698.16112499998,7879655.072151,486,18174.54,103,19,2011-08-01,2012-04-30,8,9087.27,VIP
29794,Derek Graham,Canada,4,71252.82010000004,16355770.454862092,4067,17813.21,124,24,2011-07-01,2012-03-30,8,8906.6,VIP
29961,John Long,Northeast,10,70893.84610000007,6939374.481004997,352,7089.38,128,26,2011-07-01,2014-03-31,32,2215.43,VIP
29807,Bryan Hamilton,Canada,4,69150.30940000001,16355770.454862092,4067,17287.58,46,11,2011-07-01,2012-03-30,8,8643.79,VIP
29865,Lucio Iallo,Southwest,12,68492.09815000003,24184609.600810263,6224,5707.67,293,40,2011-07-01,2014-03-31,32,2140.38,VIP
30014,Gary Meyerhoff,Northeast,4,68431.08172499998,6939374.481004997,352,17107.77,228,34,2013-06-30,2014-03-31,9,7603.45,VIP
29487,Humberto Acevedo,Northeast,11,67941.19332499999,6939374.481004997,352,6176.47,96,31,2011-08-01,2014-05-01,33,2058.82,VIP
29538,Brenda Barlow,Australia,4,67406.045625,10655335.959317066,6843,16851.51,106,18,2013-06-30,2014-03-31,9,7489.56,VIP
29798,Geoff Grisso,Southeast,8,66265.51070000003,7879655.072151,486,8283.19,202,29,2012-06-30,2014-03-31,21,3155.5,VIP
29620,Joan Campbell,Canada,12,66193.2168,16355770.454862092,4067,5516.1,114,28,2011-07-01,2014-03-31,32,2068.54,VIP
30020,Emilo Miller,France,4,66126.31590000002,7251555.646926051,2672,16531.58,134,22,2013-07-31,2014-05-01,10,6612.63,VIP
29577,Lester Bowman,Canada,12,65140.38677600004,16355770.454862092,4067,5428.37,363,48,2011-08-01,2014-05-01,33,1973.95,VIP
29740,Martha Espinoza,Canada,8,64700.467900000076,16355770.454862092,4067,8087.56,195,34,2011-08-01,2014-05-01,33,1960.62,VIP
29985,Linda Martin,United Kingdom,8,62380.121100000026,7670721.035475045,3219,7797.52,156,21,2012-06-30,2014-03-31,21,2970.48,VIP
29680,Dorothy Contreras,Canada,8,61809.1325,16355770.454862092,4067,7726.14,86,21,2011-07-01,2013-03-30,20,3090.46,VIP
29666,Jane Clayton,Canada,4,61696.56405,16355770.454862092,4067,15424.14,162,29,2013-06-30,2014-03-31,9,6855.17,VIP
29972,Jenny Lysaker,Australia,4,61620.26205000001,10655335.959317066,6843,15405.07,184,35,2013-07-31,2014-05-01,10,6162.03,VIP
29708,Prashanth Desai,Southwest,4,61616.51680000006,24184609.600810263,6224,15404.13,174,29,2011-08-01,2012-04-30,8,7702.06,VIP
30030,Stefano Stefani,United Kingdom,8,60927.86990000001,7670721.035475045,3219,7615.98,222,46,2012-06-30,2014-03-31,21,2901.33,VIP
30029,Shanay Steelman,Canada,8,60761.5522,16355770.454862092,4067,7595.19,183,20,2012-07-31,2014-05-01,22,2761.89,VIP
29761,Susan French,Canada,12,60430.278849000046,16355770.454862092,4067,5035.86,340,41,2011-05-31,2014-03-01,34,1777.36,VIP
29805,Erin Hagens,Southwest,8,60119.314851000025,24184609.600810263,6224,7514.91,359,38,2012-05-30,2014-03-01,22,2732.7,VIP
29539,Josh Barnhill,Canada,12,59958.02730000007,16355770.454862092,4067,4996.5,308,46,2011-07-01,2014-03-31,32,1873.69,VIP
29544,Shaun Beasley,Canada,8,59324.498849999996,16355770.454862092,4067,7415.56,309,36,2012-06-30,2014-03-31,21,2824.98,VIP
30015,Ramesh Meyyappan,Australia,4,59063.88514199999,10655335.959317066,6843,14765.97,250,27,2013-06-30,2014-03-31,9,6562.65,VIP
29877,Joyce Jarvis,Central,4,58775.069025,7909009.005872,385,14693.77,156,26,2013-07-31,2014-05-01,10,5877.51,VIP
29757,Garth Fort,Southwest,12,58236.0665,24184609.600810263,6224,4853.01,215,33,2011-07-01,2014-03-31,32,1819.88,VIP
29526,John Ault,Germany,4,56130.06907500001,4915407.595885038,2623,14032.52,105,19,2013-06-30,2014-03-31,9,6236.67,VIP
29791,Linda Gonzales,Northeast,4,55710.70420000006,6939374.481004997,352,13927.68,173,28,2011-07-01,2012-03-30,8,6963.84,VIP
29570,Michael Blythe,Southwest,12,54890.57196500007,24184609.600810263,6224,4574.21,268,39,2011-05-31,2014-03-01,34,1614.43,VIP
29856,Joe Howard,France,8,54633.65770000001,7251555.646926051,2672,6829.21,304,36,2012-07-31,2014-05-01,22,2483.35,VIP
29653,Pei Chow,Southwest,4,54331.835175,24184609.600810263,6224,13582.96,90,23,2013-07-31,2014-05-01,10,5433.18,VIP
29540,Adam Barr,Southeast,8,53376.39109200002,7879655.072151,486,6672.05,309,36,2012-06-30,2014-03-31,21,2541.73,VIP
29797,Jane Greer,Canada,8,52301.536492000014,16355770.454862092,4067,6537.69,295,38,2012-06-30,2014-03-31,21,2490.55,VIP
29731,Carla Eldridge,Northeast,12,51803.14150000002,6939374.481004997,352,4316.93,90,35,2011-07-01,2014-03-31,32,1618.85,VIP
29655,Nicky Chesnut,Central,4,51648.480699999986,7909009.005872,385,12912.12,50,11,2011-08-01,2012-04-30,8,6456.06,VIP
30039,Robert Stotka,Central,8,49617.790275000014,7909009.005872,385,6202.22,282,43,2012-05-30,2014-03-01,22,2255.35,VIP
29780,Frances Giglio,Canada,8,49438.81770000001,16355770.454862092,4067,6179.85,199,31,2012-06-30,2014-03-31,21,2354.23,VIP
29813,Katherine Harding,Canada,4,48761.85599999999,16355770.454862092,4067,12190.46,34,10,2011-07-01,2012-03-30,8,6095.23,VIP
29667,Kristine Cleary,Southeast,4,47318.067850000014,7879655.072151,486,11829.52,203,26,2012-06-30,2013-03-30,9,5257.56,VIP
29671,Pat Coleman,Canada,4,46616.667975000004,16355770.454862092,4067,11654.17,100,22,2013-05-30,2014-03-01,10,4661.67,VIP
29558,John Berger,Canada,9,45769.5797,16355770.454862092,4067,5085.51,63,22,2011-07-01,2013-06-30,23,1989.98,VIP
30037,Jim Stewart,Canada,8,45502.971168,16355770.454862092,4067,5687.87,194,32,2012-07-31,2014-05-01,22,2068.32,VIP
29975,Walter Mays,Southwest,8,45287.682576000014,24184609.600810263,6224,5660.96,158,30,2012-07-31,2014-05-01,22,2058.53,VIP
29778,Leo Giakoumakis,United Kingdom,8,44990.005500000014,7670721.035475045,3219,5623.75,107,29,2012-05-30,2014-03-01,22,2045.0,VIP
29586,David Brink,Germany,8,44976.55669999999,4915407.595885038,2623,5622.07,258,36,2013-06-30,2014-03-31,9,4997.4,VIP
29632,Jovita Carmody,Northwest,4,44945.467500000006,16084942.547585148,4594,11236.37,33,10,2011-08-01,2012-04-30,8,5618.18,VIP
29654,Yao-Qiang Cheng,Central,8,44568.811292,7909009.005872,385,5571.1,177,20,2012-05-30,2014-03-01,22,2025.86,VIP
29659,Ruth Choin,Southwest,7,43911.15240000001,24184609.600810263,6224,6273.02,149,27,2011-08-01,2013-10-30,26,1688.89,VIP
29799,Douglas Groncki,Southwest,4,43699.095149999994,24184609.600810263,6224,10924.77,77,18,2013-07-31,2014-05-01,10,4369.91,VIP
29664,Gina Clark,Northeast,4,42676.97399999999,6939374.481004997,352,10669.24,24,9,2011-07-01,2012-03-30,8,5334.62,VIP
29520,Kyley Arbelaez,Southeast,8,42650.395305999984,7879655.072151,486,5331.3,167,34,2012-05-30,2014-03-01,22,1938.65,VIP
29663,Alice Clark,Central,4,41816.71770000001,7909009.005872,385,10454.18,105,13,2012-07-31,2013-04-30,9,4646.3,VIP
29675,Aaron Con,Northeast,12,41565.9496,6939374.481004997,352,3463.83,128,23,2011-07-01,2014-03-31,32,1298.94,VIP
29598,Michael Brundage,Southwest,8,41195.55250000002,24184609.600810263,6224,5149.44,273,41,2012-06-30,2014-03-31,21,1961.69,VIP
29866,Richard Irwin,Southwest,6,40581.177299999996,24184609.600810263,6224,6763.53,90,12,2011-07-01,2013-09-30,26,1560.81,VIP
29683,Eva Corets,Northwest,8,40268.89779000001,16084942.547585148,4594,5033.61,142,27,2012-05-30,2014-03-01,22,1830.4,VIP
29721,Gary Drury,Southeast,12,40221.101400000014,7879655.072151,486,3351.76,83,38,2011-08-01,2014-05-01,33,1218.82,VIP
29873,Mary Alexander,Northwest,8,40148.029900000016,16084942.547585148,4594,5018.5,265,41,2012-07-31,2014-05-01,22,1824.91,VIP
29779,Cornett Gibbens,France,4,39484.31564999999,7251555.646926051,2672,9871.08,73,24,2013-06-30,2014-03-31,9,4387.15,VIP
29709,Bev Desalvo,Northwest,8,39171.41310000004,16084942.547585148,4594,4896.43,246,40,2012-07-31,2014-05-01,22,1780.52,VIP
29656,Susan Chestnut,Australia,4,39071.47589999999,10655335.959317066,6843,9767.87,61,18,2013-05-30,2014-03-01,10,3907.15,VIP
29897,Kay Krane,Southwest,12,38782.4965,24184609.600810263,6224,3231.87,106,42,2011-08-01,2014-05-01,33,1175.23,VIP
29669,Jeanette Cole,Northeast,11,37289.17510000001,6939374.481004997,352,3389.93,142,25,2011-10-31,2014-05-01,31,1202.88,VIP
29596,Eric Brumfield,Canada,4,36649.9908,16355770.454862092,4067,9162.5,81,10,2011-05-31,2012-02-29,9,4072.22,VIP
29986,Mindy Martin,France,8,35704.7489,7251555.646926051,2672,4463.09,86,19,2012-06-30,2014-03-31,21,1700.23,VIP
29677,William Conner,Canada,8,35248.76500000002,16355770.454862092,4067,4406.1,257,41,2012-06-30,2014-03-31,21,1678.51,VIP
29979,Parul Manek,France,4,34174.92157499999,7251555.646926051,2672,8543.73,147,32,2013-06-30,2014-03-31,9,3797.21,VIP
29830,Kari Hensien,Canada,10,34022.173500000004,16355770.454862092,4067,3402.22,111,32,2011-07-01,2014-03-31,32,1063.19,VIP
29759,Judith Frazier,Northeast,4,32646.322599999992,6939374.481004997,352,8161.58,80,10,2011-05-31,2012-02-29,9,3627.37,VIP
29633,Steve Carnes,Northeast,7,31960.336225,6939374.481004997,352,4565.76,137,17,2012-06-30,2014-03-31,21,1521.92,VIP
30022,Dylan Miller,Southwest,11,31900.098275000015,24184609.600810263,6224,2900.01,208,33,2011-10-01,2014-03-31,29,1100.0,VIP
29982,Melissa Marple,Southwest,11,31751.7763,24184609.600810263,6224,2886.53,200,31,2011-10-31,2014-05-01,31,1024.25,VIP
29670,Eric Coleman,Australia,4,30845.609174999998,10655335.959317066,6843,7711.4,73,20,2013-05-30,2014-03-01,10,3084.56,VIP
29634,Fernando Caro,Germany,4,30648.093899999996,4915407.595885038,2623,7662.02,62,23,2013-05-30,2014-03-01,10,3064.81,VIP
29973,Denise Maccietto,Central,7,30353.21390000001,7909009.005872,385,4336.17,70,11,2011-08-31,2013-02-28,18,1686.29,VIP
29879,Stephen Jiang,Canada,8,29651.110859999997,16355770.454862092,4067,3706.39,115,22,2012-05-30,2014-03-01,22,1347.78,VIP
29781,Guy Gilbert,Southwest,8,29527.99760800001,24184609.600810263,6224,3691.0,145,14,2012-07-31,2014-05-01,22,1342.18,VIP
29762,Liam Friedland,Southeast,4,29518.967175,7879655.072151,486,7379.74,56,20,2013-07-31,2014-05-01,10,2951.9,VIP
29878,George Jiang,Germany,4,29218.357425000002,4915407.595885038,2623,7304.59,35,11,2013-07-31,2014-05-01,10,2921.84,VIP
30047,Michael Sullivan,Southwest,7,28933.956100000003,24184609.600810263,6224,4133.42,68,28,2012-09-30,2014-03-31,18,1607.44,VIP
29686,Jack Creasey,Southwest,4,28783.5448,24184609.600810263,6224,7195.89,51,10,2011-08-01,2012-04-30,8,3597.94,VIP
29869,Raman Iyer,France,8,28485.664099999995,7251555.646926051,2672,3560.71,219,34,2012-06-30,2014-03-31,21,1356.46,VIP
29613,David Byrnes,France,4,28198.346690000002,7251555.646926051,2672,7049.59,136,20,2012-05-30,2013-02-28,9,3133.15,VIP
